symbol,date,open,high,low,close,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2015-09-10 00:00:00+00:00,110.27,113.2825,109.9,112.57,62892831,104.2044263,104.8639772,101.7328458,102.0753494,62892831,0,1
AAPL,2015-09-11 00:00:00+00:00,111.79,114.21,111.76,114.21,49915473,105.7225506,105.7225506,103.4546209,103.4823915,49915473,0,1
AAPL,2015-09-14 00:00:00+00:00,116.58,116.89,114.86,115.31,58363431,106.7408048,108.203388,106.3242463,107.9164255,58363431,0,1
AAPL,2015-09-15 00:00:00+00:00,115.93,116.53,114.42,116.28,43341155,107.6387198,107.8701412,105.9169446,107.3147298,43341155,0,1
AAPL,2015-09-16 00:00:00+00:00,116.25,116.54,115.44,116.41,37173489,107.7590589,107.879398,106.8611439,107.6109492,37173489,0,1
AAPL,2015-09-17 00:00:00+00:00,115.66,116.49,113.715,113.92,64112641,105.4541018,107.8331138,105.2643363,107.0647947,64112641,0,1
AAPL,2015-09-18 00:00:00+00:00,112.21,114.3,111.87,113.45,74285291,105.0190296,105.8058623,103.5564464,103.8711795,74285291,0,1
AAPL,2015-09-21 00:00:00+00:00,113.67,115.37,113.66,115.21,50221965,106.6482362,106.7963459,105.2134236,105.2226804,50221965,0,1
AAPL,2015-09-22 00:00:00+00:00,113.38,114.18,112.5201,113.4,50346159,104.9727453,105.6947801,104.1582346,104.9542316,50346159,0,1
AAPL,2015-09-23 00:00:00+00:00,113.63,114.72,113.3,114.32,35756716,105.824376,106.1946503,104.8801767,105.185653,35756716,0,1
AAPL,2015-09-24 00:00:00+00:00,113.25,115.5,112.37,115,50219475,106.4538422,106.916685,104.0192892,104.8338925,50219475,0,1
AAPL,2015-09-25 00:00:00+00:00,116.44,116.69,114.02,114.71,56151926,106.1853934,108.0182509,105.5466704,107.7868295,56151926,0,1
AAPL,2015-09-28 00:00:00+00:00,113.85,114.57,112.44,112.44,50782189,104.0840871,106.0557974,104.0840871,105.3893038,50782189,0,1
AAPL,2015-09-29 00:00:00+00:00,112.83,113.51,107.86,109.06,73365384,100.9552699,105.0745707,99.84444717,104.4451045,73365384,0,1
AAPL,2015-09-30 00:00:00+00:00,110.17,111.54,108.73,110.3,65041596,102.10312,103.2509701,100.6497936,101.9827809,65041596,0,1
AAPL,2015-10-01 00:00:00+00:00,109.07,109.62,107.31,109.58,63929100,101.4366264,101.4736538,99.33532009,100.9645267,63929100,0,1
AAPL,2015-10-02 00:00:00+00:00,108.01,111.0136,107.55,110.38,58019758,102.1771748,102.7636892,99.55748463,99.9833,58019758,0,1
AAPL,2015-10-05 00:00:00+00:00,109.88,111.3698,109.07,110.78,52064743,102.5474491,103.0934184,100.9645267,101.714332,52064743,0,1
AAPL,2015-10-06 00:00:00+00:00,110.63,111.74,109.765,111.31,48856977,103.0380624,103.4361072,101.6078782,102.4085962,48856977,0,1
AAPL,2015-10-07 00:00:00+00:00,111.74,111.77,109.41,110.78,46765550,102.5474491,103.4638778,101.2792598,103.4361072,46765550,0,1
AAPL,2015-10-08 00:00:00+00:00,110.19,110.19,108.21,109.5,61979577,101.3625715,102.0012946,100.1684371,102.0012946,61979577,0,1
AAPL,2015-10-09 00:00:00+00:00,110,112.28,109.49,112.12,52766140,103.7878678,103.9359774,101.3533147,101.8254143,52766140,0,1
AAPL,2015-10-12 00:00:00+00:00,112.73,112.75,111.44,111.6,30467204,103.3065113,104.3710497,103.1584016,104.352536,30467204,0,1
AAPL,2015-10-13 00:00:00+00:00,110.82,112.45,110.68,111.79,33049256,103.4823915,104.093344,102.4548805,102.5844765,33049256,0,1
AAPL,2015-10-14 00:00:00+00:00,111.29,111.52,109.56,110.21,44462449,102.0198083,103.2324564,101.4181127,103.0195487,44462449,0,1
AAPL,2015-10-15 00:00:00+00:00,110.93,112.1,110.49,111.86,37673452,103.5471895,103.769354,102.2790003,102.6863019,37673452,0,1
AAPL,2015-10-16 00:00:00+00:00,111.78,112,110.53,111.04,39232609,102.7881273,103.6767855,102.3160277,103.4731347,39232609,0,1
AAPL,2015-10-19 00:00:00+00:00,110.8,111.75,110.11,111.73,29759153,103.4268504,103.4453641,101.9272397,102.5659628,29759153,0,1
AAPL,2015-10-20 00:00:00+00:00,111.34,114.17,110.82,113.77,48967763,105.315249,105.6855232,102.5844765,103.065833,48967763,0,1
AAPL,2015-10-21 00:00:00+00:00,114,115.58,113.7,113.76,42326974,105.3059921,106.9907399,105.250451,105.5281567,42326974,0,1
AAPL,2015-10-22 00:00:00+00:00,114.33,115.5,114.1,115.5,41654089,106.916685,106.916685,105.6207252,105.8336329,41654089,0,1
AAPL,2015-10-23 00:00:00+00:00,116.7,119.228,116.33,119.08,59366914,110.2306394,110.3676409,107.6850041,108.0275077,59366914,0,1
AAPL,2015-10-26 00:00:00+00:00,118.08,118.13,114.92,115.28,66333781,106.7130342,109.3512381,106.3797874,109.3049538,66333781,0,1
AAPL,2015-10-27 00:00:00+00:00,115.4,116.54,113.99,114.55,69884400,106.0372837,107.879398,105.5188998,106.8241165,69884400,0,1
AAPL,2015-10-28 00:00:00+00:00,116.93,119.3,116.06,119.27,85551352,110.4065197,110.4342903,107.435069,108.2404154,85551352,0,1
AAPL,2015-10-29 00:00:00+00:00,118.7,120.69,118.27,120.53,51227334,111.5728835,111.7209932,109.4808341,109.8788789,51227334,0,1
AAPL,2015-10-30 00:00:00+00:00,120.99,121.22,119.45,119.5,49365254,110.6194274,112.2116066,110.5731431,111.9986989,49365254,0,1
AAPL,2015-11-02 00:00:00+00:00,119.87,121.36,119.61,121.18,32203267,112.1745792,112.3412026,110.7212528,110.961931,32203267,0,1
AAPL,2015-11-03 00:00:00+00:00,120.79,123.49,120.7,122.57,45518976,113.4612821,114.3129129,111.7302501,111.8135618,45518976,0,1
AAPL,2015-11-04 00:00:00+00:00,123.13,123.82,121.62,122,44886050,112.9336413,114.6183891,112.5818808,113.979666,44886050,0,1
AAPL,2015-11-05 00:00:00+00:00,121.85,122.69,120.18,120.92,39552680,112.4152574,114.0607669,111.7273043,113.2798471,39552680,0.52,1
AAPL,2015-11-06 00:00:00+00:00,121.11,121.81,120.62,121.06,33042283,112.5454107,113.2426605,112.1363575,112.591894,33042283,0,1
AAPL,2015-11-09 00:00:00+00:00,120.96,121.81,120.05,120.57,33871405,112.0898742,113.2426605,111.6064477,112.4524441,33871405,0,1
AAPL,2015-11-10 00:00:00+00:00,116.9,118.07,116.061,116.77,59127931,108.557142,109.7657083,107.8980085,108.6779986,59127931,0,1
AAPL,2015-11-11 00:00:00+00:00,116.37,117.42,115.21,116.11,45217971,107.9435622,109.1614251,107.1068624,108.1852754,45217971,0,1
AAPL,2015-11-12 00:00:00+00:00,116.26,116.82,115.65,115.72,32525579,107.5809923,108.6036253,107.5159156,108.0830121,32525579,0,1
AAPL,2015-11-13 00:00:00+00:00,115.2,115.57,112.27,112.34,45812403,104.43872,107.4415423,104.3736433,107.0975658,45812403,0,1
AAPL,2015-11-16 00:00:00+00:00,111.38,114.24,111,114.175,38106701,106.1446577,106.2050861,103.192967,103.5462402,38106701,0,1
AAPL,2015-11-17 00:00:00+00:00,114.92,115.05,113.32,113.69,27583101,105.6937696,106.9581158,105.349793,106.8372592,27583101,0,1
AAPL,2015-11-18 00:00:00+00:00,115.76,117.49,115.5,117.29,46674697,109.0405685,109.2265018,107.3764657,107.6181789,46674697,0,1
AAPL,2015-11-19 00:00:00+00:00,117.64,119.75,116.76,118.78,43295820,110.4257714,111.3275478,108.5478453,109.3659517,43295820,0,1
AAPL,2015-11-20 00:00:00+00:00,119.2,119.92,118.85,119.3,34287096,110.9091979,111.485591,110.490848,110.8162313,34287096,0,1
AAPL,2015-11-23 00:00:00+00:00,119.27,119.73,117.34,117.75,32482528,109.468215,111.3089544,109.0870518,110.8813079,32482528,0,1
AAPL,2015-11-24 00:00:00+00:00,117.33,119.35,117.12,118.88,42803172,110.518738,110.9556812,108.8825252,109.0777551,42803172,0,1
AAPL,2015-11-25 00:00:00+00:00,119.21,119.23,117.92,118.03,21388308,109.7285216,110.8441212,109.6262583,110.8255279,21388308,0,1
AAPL,2015-11-27 00:00:00+00:00,118.29,118.41,117.6,117.81,13046445,109.523995,110.0817948,109.3287651,109.9702349,13046445,0,1
AAPL,2015-11-30 00:00:00+00:00,117.99,119.41,117.75,118.3,39180322,109.9795315,111.0114612,109.468215,109.6913349,39180322,0,1
AAPL,2015-12-01 00:00:00+00:00,118.75,118.81,116.86,117.34,34852374,109.0870518,110.4536614,108.6408119,110.3978814,34852374,0,1
AAPL,2015-12-02 00:00:00+00:00,117.05,118.11,116.08,116.28,33386563,108.1016055,109.8028949,107.9156722,108.8174486,33386563,0,1
AAPL,2015-12-03 00:00:00+00:00,116.55,116.79,114.22,115.2,41569509,107.0975658,108.5757353,106.1864927,108.3526154,41569509,0,1
AAPL,2015-12-04 00:00:00+00:00,115.29,119.25,115.11,119.03,57776977,110.658188,110.8627146,107.0138958,107.1812357,57776977,0,1
AAPL,2015-12-07 00:00:00+00:00,118.98,119.86,117.81,118.28,32084249,109.9609382,111.4298111,109.523995,110.6117046,32084249,0,1
AAPL,2015-12-08 00:00:00+00:00,117.52,118.6,116.86,118.23,34309450,109.9144549,110.2584314,108.6408119,109.2543917,34309450,0,1
AAPL,2015-12-09 00:00:00+00:00,117.64,117.69,115.08,115.62,46361357,107.4880256,109.412435,106.9860058,109.3659517,46361357,0,1
AAPL,2015-12-10 00:00:00+00:00,116.04,116.94,115.51,116.17,29212727,107.9993422,108.7151853,107.3857623,107.8784855,29212727,0,1
AAPL,2015-12-11 00:00:00+00:00,115.19,115.39,112.851,113.18,46886161,105.2196397,107.2742024,104.9137795,107.0882691,46886161,0,1
AAPL,2015-12-14 00:00:00+00:00,112.18,112.68,109.79,112.48,65003609,104.5688732,104.7548065,102.0680707,104.2899733,65003609,0,1
AAPL,2015-12-15 00:00:00+00:00,111.94,112.8,110.35,110.49,53323105,102.7188372,104.8663665,102.5886839,104.0668534,53323105,0,1
AAPL,2015-12-16 00:00:00+00:00,111.07,111.99,108.8,111.34,56238467,103.5090536,104.1133367,101.147701,103.2580437,56238467,0,1
AAPL,2015-12-17 00:00:00+00:00,112.02,112.25,108.98,108.98,44772827,101.315041,104.35505,101.315041,104.1412267,44772827,0,1
AAPL,2015-12-18 00:00:00+00:00,108.91,109.52,105.81,106.03,96453327,98.57252516,101.8170608,98.36799856,101.2499643,96453327,0,1
AAPL,2015-12-21 00:00:00+00:00,107.28,107.37,105.57,107.33,47590610,99.78109144,99.8182781,98.14487863,99.73460813,47590610,0,1
AAPL,2015-12-22 00:00:00+00:00,107.4,107.72,106.451,107.23,32789367,99.68812481,100.1436613,98.9639147,99.84616809,32789367,0,1
AAPL,2015-12-23 00:00:00+00:00,107.27,108.85,107.2,108.61,32657354,100.9710644,101.1941843,99.66023482,99.72531146,32657354,0,1
AAPL,2015-12-24 00:00:00+00:00,109,109,107.95,108.03,13596680,100.4318579,101.3336343,100.3574846,101.3336343,13596680,0,1
AAPL,2015-12-28 00:00:00+00:00,107.59,107.69,106.1807,106.82,26704210,99.3069616,100.1157713,98.71262589,100.0228047,26704210,0,1
AAPL,2015-12-29 00:00:00+00:00,106.96,109.43,106.86,108.74,30931243,101.091921,101.7333908,99.34414825,99.43711489,30931243,0,1
AAPL,2015-12-30 00:00:00+00:00,108.58,108.7,107.18,107.32,25213777,99.77179478,101.0547344,99.64164149,100.9431744,25213777,0,1
AAPL,2015-12-31 00:00:00+00:00,107.01,107.03,104.82,105.26,40912316,97.85668206,99.50219153,97.44762886,99.48359821,40912316,0,1
AAPL,2016-01-04 00:00:00+00:00,102.61,105.368,102,105.35,67649387,97.94035203,97.95708603,94.82596969,95.39306618,67649387,0,1
AAPL,2016-01-05 00:00:00+00:00,105.75,105.85,102.41,102.71,55790992,95.48603282,98.40518522,95.20713291,98.31221858,55790992,0,1
AAPL,2016-01-06 00:00:00+00:00,100.56,102.37,99.87,100.7,68457388,93.61740341,95.16994625,92.84578033,93.48725012,68457388,0,1
AAPL,2016-01-07 00:00:00+00:00,98.68,100.13,96.43,96.45,81094428,89.66632134,93.08749358,89.64772802,91.73947735,81094428,0,1
AAPL,2016-01-08 00:00:00+00:00,98.55,99.11,96.76,96.96,70798016,90.14045119,92.13923389,89.95451792,91.61862072,70798016,0,1
AAPL,2016-01-11 00:00:00+00:00,98.97,99.06,97.34,98.53,49739377,91.60002739,92.09275057,90.49372441,92.00908059,49739377,0,1
AAPL,2016-01-12 00:00:00+00:00,100.55,100.69,98.8399,99.96,49154227,92.9294503,93.60810675,91.888131,93.47795346,49154227,0,1
AAPL,2016-01-13 00:00:00+00:00,100.32,101.19,97.3,97.39,62439631,90.54020773,94.07293993,90.45653776,93.26413019,62439631,0,1
AAPL,2016-01-14 00:00:00+00:00,97.96,100.48,95.74,99.52,63170127,92.5203971,93.41287681,89.00625822,91.07011756,63170127,0,1
AAPL,2016-01-15 00:00:00+00:00,96.2,97.71,95.36,97.13,79833891,90.29849447,90.83770097,88.652985,89.43390475,79833891,0,1
AAPL,2016-01-19 00:00:00+00:00,98.41,98.65,95.5,96.66,53087747,89.86155128,91.71158736,88.78313829,91.48846743,53087747,0,1
AAPL,2016-01-20 00:00:00+00:00,95.1,98.1897,93.42,96.79,72334416,89.98240791,91.28366193,86.84943224,88.41127174,72334416,0,1
AAPL,2016-01-21 00:00:00+00:00,97.06,97.88,94.94,96.3,52161463,89.52687139,90.99574425,88.26252512,90.23341783,52161463,0,1
AAPL,2016-01-22 00:00:00+00:00,98.63,101.46,98.37,101.42,65800467,94.2867632,94.32394985,91.45128077,91.69299403,65800467,0,1
AAPL,2016-01-25 00:00:00+00:00,101.52,101.53,99.21,99.44,51794525,92.44602379,94.3890265,92.23220052,94.37972984,51794525,0,1
AAPL,2016-01-26 00:00:00+00:00,99.93,100.88,98.07,99.99,75077002,92.95734029,93.78474336,91.17238086,92.90156031,75077002,0,1
AAPL,2016-01-27 00:00:00+00:00,96.04,96.6289,93.34,93.42,133369674,86.84943224,89.83263866,86.77505893,89.28515813,133369674,0,1
AAPL,2016-01-28 00:00:00+00:00,93.79,94.52,92.39,94.09,55678825,87.47230871,87.87206525,85.89187588,87.1934088,55678825,0,1
AAPL,2016-01-29 00:00:00+00:00,94.79,97.34,94.35,97.34,64416504,90.49372441,90.49372441,87.71402197,88.12307517,64416504,0,1
AAPL,2016-02-01 00:00:00+00:00,96.47,96.71,95.4,96.43,40943541,89.64772802,89.9080346,88.69017165,89.68491467,40943541,0,1
AAPL,2016-02-02 00:00:00+00:00,95.42,96.04,94.28,94.48,37357215,87.83487859,89.28515813,87.64894532,88.70876498,37357215,0,1
AAPL,2016-02-03 00:00:00+00:00,95,96.84,94.08,96.35,45964294,89.57335471,90.02889123,87.46301205,88.31830511,45964294,0,1
AAPL,2016-02-04 00:00:00+00:00,95.86,97.33,95.19,96.6,46471652,90.28919781,90.97150748,88.971312,89.59754143,46471652,0.52,1
AAPL,2016-02-05 00:00:00+00:00,96.52,96.92,93.69,94.02,46418064,87.87774719,90.58829246,87.56930583,90.21442415,46418064,0,1
AAPL,2016-02-08 00:00:00+00:00,93.13,95.7,93.04,95.01,54021375,88.80307126,89.4479941,86.96176982,87.04589019,54021375,0,1
AAPL,2016-02-09 00:00:00+00:00,94.29,95.94,93.93,94.99,44331195,88.78437785,89.67231509,87.79362682,88.1301083,44331195,0,1
AAPL,2016-02-10 00:00:00+00:00,95.92,96.35,94.1,94.27,42343601,88.11141488,90.05553011,87.95252085,89.65362168,42343601,0,1
AAPL,2016-02-11 00:00:00+00:00,93.79,94.72,92.59,93.7,50074711,87.57865253,88.53201674,86.54116796,87.66277291,50074711,0,1
AAPL,2016-02-12 00:00:00+00:00,94.19,94.5,93.01,93.99,40351381,87.84970706,88.32638916,86.93372969,88.03664122,40351381,0,1
AAPL,2016-02-16 00:00:00+00:00,95.02,96.85,94.61,96.64,49057916,90.32658464,90.52286551,88.42920295,88.81241797,49057916,0,1
AAPL,2016-02-17 00:00:00+00:00,96.67,98.21,96.15,98.12,44863243,91.7098974,91.79401777,89.86859596,90.35462477,44863243,0,1
AAPL,2016-02-18 00:00:00+00:00,98.84,98.89,96.091,96.26,39020983,89.97140974,92.42959391,89.81345038,92.38286037,39020983,0,1
AAPL,2016-02-19 00:00:00+00:00,96,96.7599,95.8,96.04,35374173,89.76578217,90.43865167,89.54146118,89.72839534,35374173,0,1
AAPL,2016-02-22 00:00:00+00:00,96.31,96.9,95.92,96.88,34280758,90.55090563,90.56959905,89.65362168,90.01814328,34280758,0,1
AAPL,2016-02-23 00:00:00+00:00,96.4,96.5,94.55,94.69,31942633,88.50397661,90.19573073,88.3731227,90.10226365,31942633,0,1
AAPL,2016-02-24 00:00:00+00:00,93.98,96.38,93.32,96.1,36255745,89.82186242,90.08357024,87.22347764,87.84036035,36255745,0,1
AAPL,2016-02-25 00:00:00+00:00,96.05,96.76,95.25,96.76,27582659,90.43874514,90.43874514,89.02739225,89.77512888,27582659,0,1
AAPL,2016-02-26 00:00:00+00:00,97.2,98.0237,96.58,96.91,28991131,90.57894575,91.61988861,90.27050439,90.85000028,28991131,0,1
AAPL,2016-02-29 00:00:00+00:00,96.86,98.23,96.65,96.69,35216277,90.37331818,91.81271119,90.33593135,90.53221221,35216277,0,1
AAPL,2016-03-01 00:00:00+00:00,97.65,100.77,97.42,100.53,50407147,93.96245399,94.18677498,91.05562785,91.27060213,50407147,0,1
AAPL,2016-03-02 00:00:00+00:00,100.51,100.89,99.64,100.75,33169560,94.16808157,94.29893548,93.130597,93.94376058,33169560,0,1
AAPL,2016-03-03 00:00:00+00:00,100.58,101.7099,100.45,101.5,36955742,94.86908466,95.06527205,93.88768033,94.00918753,36955742,0,1
AAPL,2016-03-04 00:00:00+00:00,102.37,103.75,101.37,103.01,46055100,96.28043754,96.97209392,94.74757745,95.68224824,46055100,0,1
AAPL,2016-03-07 00:00:00+00:00,102.39,102.83,100.96,101.87,35915810,95.21491285,96.1121968,94.36436243,95.70094165,35915810,0,1
AAPL,2016-03-08 00:00:00+00:00,100.78,101.76,100.4,101.03,31182194,94.42978939,95.11209906,93.84094679,94.19612169,31182194,0,1
AAPL,2016-03-09 00:00:00+00:00,101.31,101.58,100.27,101.12,27201683,94.51390976,94.94385832,93.71943959,94.69149721,27201683,0,1
AAPL,2016-03-10 00:00:00+00:00,101.41,102.24,100.15,101.17,33513577,94.5606433,95.56074104,93.6072791,94.78496429,33513577,0,1
AAPL,2016-03-11 00:00:00+00:00,102.24,102.28,101.5,102.26,27408237,95.57943445,95.59812787,94.86908466,95.56074104,27408237,0,1
AAPL,2016-03-14 00:00:00+00:00,101.91,102.91,101.78,102.52,25076062,95.82244886,96.18697046,95.13079248,95.25229968,25076062,0,1
AAPL,2016-03-15 00:00:00+00:00,103.96,105.18,103.85,104.58,40067734,97.74787067,98.30867314,97.065561,97.16837479,40067734,0,1
AAPL,2016-03-16 00:00:00+00:00,104.61,106.31,104.59,105.97,38303493,99.04706306,99.36485113,97.75721738,97.7759108,38303493,0,1
AAPL,2016-03-17 00:00:00+00:00,105.52,106.47,104.96,105.8,34420705,98.88816903,99.51439846,98.10304557,98.62646121,34420705,0,1
AAPL,2016-03-18 00:00:00+00:00,106.34,106.5,105.19,105.92,44205171,99.00032952,99.54243858,98.31801985,99.39289125,44205171,0,1
AAPL,2016-03-21 00:00:00+00:00,105.93,107.65,105.1401,105.91,35502678,98.99098282,100.61731,98.27137978,99.00967623,35502678,0,1
AAPL,2016-03-22 00:00:00+00:00,105.25,107.29,105.21,106.72,32444375,99.74806615,100.2808285,98.33671327,98.3741001,32444375,0,1
AAPL,2016-03-23 00:00:00+00:00,106.48,107.07,105.9,106.13,25703495,99.19661039,100.0752009,98.98163611,99.52374516,25703495,0,1
AAPL,2016-03-24 00:00:00+00:00,105.47,106.25,104.89,105.67,26132955,98.76666183,99.30877088,98.03761862,98.57972767,26132955,0,1
AAPL,2016-03-28 00:00:00+00:00,106,106.19,105.06,105.19,19411372,98.31801985,99.25269064,98.19651265,99.07510319,19411372,0,1
AAPL,2016-03-29 00:00:00+00:00,104.89,107.79,104.88,107.68,31190083,100.6453501,100.7481639,98.02827191,98.03761862,31190083,0,1
AAPL,2016-03-30 00:00:00+00:00,108.65,110.42,108.6,109.56,45601149,102.4025312,103.2063481,101.5052472,101.5519808,45601149,0,1
